"CD_DISCENTE","ANO_INGRESSO","SEMESTRE_INGRESSO","TIPO_INGRESSO","CAMPUS","COD_CURSO","CURSO","NATURALIDADE","UF_NATURALIDADE","PAIS_NATURALIDADE","BAIRRO_ENDERECO","CIDADE_ENDERECO","UF_ENDERECO","SEXO","ANO_NASCIMENTO","COTA","TIPO_COTA","ESCOLARIDADE_PAI","ESCOLARIDADE_MAE","DEFICIENCIA"
370382,2023,1,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,OLINDA,PE,BRA,JANGA,PAULISTA,PE,M,2004,S,L7,ENSINO MEDIO,ENSINO SUPERIOR,N
368018,2023,1,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,OLINDA,PE,BRA,AFOGADOS,RECIFE,PE,F,2004,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
370348,2023,2,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,OLINDA,PE,BRA,IMBIRIBEIRA,RECIFE,PE,F,2004,S,L5,ENSINO MEDIO,ENSINO MEDIO,N
366871,2023,2,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,OLINDA,PE,BRA,CORDEIRO,RECIFE,PE,M,1999,N,A0,,ENSINO FUNDAMENTAL INCOMPLETO,N
367460,2023,2,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,PALMARES,PE,BRA,VARZEA,RECIFE,PE,M,1981,S,L3,,,N
337423,2023,1,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,PAULISTA,PE,BRA,SANCHO,RECIFE,PE,M,2002,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
371527,2023,2,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,VILA DA FABRICA,CAMARAGIBE,PE,M,2002,S,L3,ENSINO MEDIO,SEGUNDO GRAU INCOMPLETO,N
370357,2023,1,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,FLORESTINHA,CARPINA,PE,M,1997,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
374351,2023,1,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,CAJA,CARPINA,PE,M,2005,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
371489,2023,1,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,BAIRRO NOVO,CARPINA,PE,M,2005,N,A0,ENSINO SUPERIOR,ENSINO FUNDAMENTAL INCOMPLETO,N
370246,2023,2,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,CENTRO,ESCADA,PE,M,1993,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
371752,2023,2,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,CENTRO,IGARASSU,PE,F,1998,N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
371798,2023,2,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,CENTRO,IGARASSU,PE,M,1993,S,L7,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
369892,2023,2,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,CANDEIAS,JABOATÃO DOS GUARARAPES,PE,F,1994,S,L3,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
300392,2023,2,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,CURADO IV,JABOATÃO DOS GUARARAPES,PE,F,1998,N,A0,,,N
366600,2023,2,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,CURADO III,JABOATÃO DOS GUARARAPES,PE,F,2005,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
367329,2023,1,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,CANDEIAS,JABOATÃO DOS GUARARAPES,PE,M,1997,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,SUPERIOR INCOMPLETO,N
371233,2023,1,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,SALGADINHO,OLINDA,PE,M,2005,N,A0,,ENSINO SUPERIOR,N
369902,2023,1,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,CENTRO,PAUDALHO,PE,M,2002,S,L5,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
367328,2023,2,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,MARANGUAPE II,PAULISTA,PE,M,2000,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
368734,2023,1,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,PAU AMARELO,PAULISTA,PE,M,2004,S,L3,ENSINO SUPERIOR,ENSINO SUPERIOR,N
272659,2023,1,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,CAXANGA,RECIFE,PE,F,1987,N,A0,,,N
368080,2023,2,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1994,N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO MEDIO,N
370422,2023,2,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,DOIS UNIDOS,RECIFE,PE,F,1995,S,L3,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
366062,2023,1,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,BARRO,RECIFE,PE,F,2000,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
370548,2023,2,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,2004,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
366207,2023,1,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2004,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
371511,2023,1,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,DOIS UNIDOS,RECIFE,PE,F,2004,S,L5,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
370725,2023,2,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,CAXANGA,RECIFE,PE,F,2004,S,L5,SEGUNDO GRAU INCOMPLETO,ENSINO MEDIO,N
94904,2023,1,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,CIDADE UNIVERSITÁRIA,RECIFE,PE,M,1960,N,A0,,,N
369579,2023,2,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,M,1986,N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO MEDIO,N
298030,2023,2,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,SOLEDADE,RECIFE,PE,M,1989,N,A0,,,N
366044,2023,2,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,IBURA,RECIFE,PE,M,1991,N,A0,,ENSINO MEDIO,N
370103,2023,2,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,IPSEP,RECIFE,PE,M,1993,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
367269,2023,1,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,M,1995,N,A0,,SUPERIOR INCOMPLETO,N
370199,2023,1,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,AGUA FRIA,RECIFE,PE,M,1996,S,L3,ENSINO MEDIO,SEGUNDO GRAU INCOMPLETO,N
369830,2023,1,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,DOIS UNIDOS,RECIFE,PE,M,1998,N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO SUPERIOR,N
371172,2023,2,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,ZUMBI,RECIFE,PE,M,1998,S,L7,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
369904,2023,1,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,DOIS UNIDOS,RECIFE,PE,M,2002,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
371021,2023,2,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,COHAB,RECIFE,PE,M,2002,S,L3,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
369082,2023,1,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,MUSTARDINHA,RECIFE,PE,M,2002,S,L7,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
371381,2023,2,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,JARDIM SAO PAULO,RECIFE,PE,M,2003,S,L7,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
366710,2023,1,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,2004,N,A0,ENSINO FUNDAMENTAL,ENSINO SUPERIOR,N
369591,2023,1,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,M,2004,N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
371684,2023,1,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2004,S,L5,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
369479,2023,1,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2005,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
369637,2023,2,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,TIMBAÚBA,PE,BRA,IBURA,RECIFE,PE,M,1995,S,L1,ENSINO MEDIO,ENSINO MEDIO,N
366038,2023,1,SISU,REITOR JOAQUIM AMAZONAS,39,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,TUPARETAMA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2003,S,L5,ENSINO MEDIO,ENSINO SUPERIOR,N
372028,2023,1,TRANSFERENCIA INTERNA,REITOR JOAQUIM AMAZONAS,34,ENGENHARIA CIVIL,BEZERROS,PE,BRA,VASSOURAL,CARUARU,PE,F,1999,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
325434,2023,1,TRANSFERENCIA INTERNA,REITOR JOAQUIM AMAZONAS,34,ENGENHARIA CIVIL,BEZERROS,PE,BRA,VASSOURAL,CARUARU,PE,F,1999,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
326171,2023,1,TRANSFERENCIA INTERNA,REITOR JOAQUIM AMAZONAS,34,ENGENHARIA CIVIL,JABOATÃO DOS GUARARAPES,PE,BRA,MUSTARDINHA,RECIFE,PE,F,1999,S,L5,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
372085,2023,1,TRANSFERENCIA INTERNA,REITOR JOAQUIM AMAZONAS,34,ENGENHARIA CIVIL,JABOATÃO DOS GUARARAPES,PE,BRA,MUSTARDINHA,RECIFE,PE,F,1999,S,L5,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
331943,2023,1,TRANSFERENCIA INTERNA,REITOR JOAQUIM AMAZONAS,34,ENGENHARIA CIVIL,NAZARÉ DA MATA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,1986,S,L6,ALFABETIZADO SEM CURSOS REGULARES,ENSINO FUNDAMENTAL,N
372137,2023,1,TRANSFERENCIA INTERNA,REITOR JOAQUIM AMAZONAS,34,ENGENHARIA CIVIL,NAZARÉ DA MATA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,1986,S,L6,ALFABETIZADO SEM CURSOS REGULARES,ENSINO FUNDAMENTAL,N
360471,2023,1,FORÇA DE LEI,REITOR JOAQUIM AMAZONAS,34,ENGENHARIA CIVIL,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1987,N,A0,,,N
365991,2023,2,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,AFOGADOS DA INGAZEIRA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2005,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
368201,2023,1,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,ARAPIRACA,AL,BRA,BOA VISTA,ARAPIRACA,AL,F,2003,S,L3,ENSINO SUPERIOR,ENSINO FUNDAMENTAL INCOMPLETO,N
370568,2023,2,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,ARCOVERDE,PE,BRA,SAO CRISTOVAO,ARCOVERDE,PE,M,2005,S,L7,ENSINO SUPERIOR,ENSINO SUPERIOR,N
366100,2023,1,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,ARCOVERDE,PE,BRA,ESPINHEIRO,RECIFE,PE,M,2005,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
325992,2023,2,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,BELÉM,PA,BRA,TORRE,RECIFE,PE,M,2000,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
307612,2023,1,TRANSFERENCIA INTERNA,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,BELO JARDIM,PE,BRA,SAO PEDRO,BELO JARDIM,PE,F,1999,N,A0,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
372092,2023,1,TRANSFERENCIA INTERNA,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,BELO JARDIM,PE,BRA,SAO PEDRO,BELO JARDIM,PE,F,1999,N,A0,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
368327,2023,1,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,BEZERROS,PE,BRA,OLHO D ÁGUA,BEZERROS,PE,M,2003,S,L3,ENSINO MEDIO,ENSINO MEDIO,N
366402,2023,1,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,BRASÍLIA,DF,BRA,CASA AMARELA,RECIFE,PE,M,2005,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
367280,2023,1,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,BRASÍLIA,DF,BRA,ENCRUZILHADA,RECIFE,PE,M,2005,S,L5,ENSINO SUPERIOR,ENSINO SUPERIOR,N
369063,2023,2,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,CABO DE SANTO AGOSTINHO,PE,BRA,VILA SOCIAL CONTRA MUCAMBO,CABO DE SANTO AGOSTINHO,PE,F,2006,S,L7,ENSINO MEDIO,ENSINO SUPERIOR,N
349394,2023,1,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,CABO DE SANTO AGOSTINHO,PE,BRA,CENTRO,ESCADA,PE,F,2003,S,L7,,ENSINO MEDIO,N
368401,2023,1,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,CAMARAGIBE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2004,S,L1,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,N
366657,2023,1,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,CARUARU,PE,BRA,CENTRO,CAMOCIM DE SÃO FÉLIX,PE,F,2002,S,L5,ENSINO MEDIO,ENSINO MEDIO,N
325292,2023,2,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,CARUARU,PE,BRA,BOA VIAGEM,RECIFE,PE,M,2000,N,A0,ENSINO SUPERIOR,APERFEICOAMENTO,N
369275,2023,2,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,ESCADA,PE,BRA,CENTRO,AMARAJI,PE,F,2005,S,L3,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
369685,2023,2,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,FEIRA NOVA,PE,BRA,CENTRO,FEIRA NOVA,PE,M,2005,N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
356861,2023,1,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,GLÓRIA DO GOITÁ,PE,BRA,CENTRO,GLÓRIA DO GOITÁ,PE,M,2004,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
371195,2023,2,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,IGARASSU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2005,S,L7,ENSINO MEDIO,ENSINO MEDIO,N
366605,2023,2,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,IGARASSU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2003,S,L3,ENSINO MEDIO,ENSINO MEDIO,N
366224,2023,1,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,JABOATÃO DOS GUARARAPES,PE,BRA,PIEDADE,JABOATÃO DOS GUARARAPES,PE,M,2005,S,L7,ENSINO MEDIO,ENSINO SUPERIOR,N
356064,2023,1,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,JABOATÃO DOS GUARARAPES,PE,BRA,BOA VIAGEM,RECIFE,PE,M,2001,N,A0,,ENSINO SUPERIOR,N
370694,2023,2,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,JACAREÍ,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2004,S,L1,ENSINO MEDIO,ENSINO MEDIO,N
366858,2023,1,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,JUAZEIRO DO NORTE,CE,BRA,AEROPORTO,JUAZEIRO DO NORTE,CE,F,2000,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
369668,2023,2,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,LAGOA DE ITAENGA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2004,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
372057,2023,1,TRANSFERENCIA INTERNA,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,LIMOEIRO,PE,BRA,CENTRO,LIMOEIRO,PE,F,2000,N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,N
326326,2023,1,TRANSFERENCIA INTERNA,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,LIMOEIRO,PE,BRA,CENTRO,LIMOEIRO,PE,F,2000,N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,N
365938,2023,2,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,LIMOEIRO,PE,BRA,CENTRO,LIMOEIRO,PE,F,2005,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
370936,2023,2,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,LIMOEIRO,PE,BRA,CENTRO,PASSIRA,PE,F,2005,S,L1,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
370432,2023,2,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,MACEIÓ,AL,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2005,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
368650,2023,1,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,NATAL,RN,BRA,BOA VIAGEM,RECIFE,PE,M,2000,S,L7,ENSINO SUPERIOR,ENSINO SUPERIOR,N
369427,2023,1,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,OEIRAS,PI,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2004,S,L1,ENSINO FUNDAMENTAL,ENSINO SUPERIOR,N
366420,2023,1,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,OLINDA,PE,BRA,GUADALUPE,OLINDA,PE,M,2005,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
366021,2023,1,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,OLINDA,PE,BRA,MARANGUAPE II,PAULISTA,PE,M,2005,S,L3,ENSINO MEDIO,SEGUNDO GRAU INCOMPLETO,N
367647,2023,2,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,OLINDA,PE,BRA,VARZEA,RECIFE,PE,F,2004,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
361809,2023,1,FORÇA DE LEI,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,PARNAMIRIM,RN,BRA,JARDIM SAO PAULO,RECIFE,PE,M,1998,N,A0,,,N
366058,2023,1,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,PAUDALHO,PE,BRA,CENTRO,PAUDALHO,PE,M,2005,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
325212,2023,1,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,PESQUEIRA,PE,BRA,CENTRO,PESQUEIRA,PE,M,2000,S,L8,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,N
366088,2023,1,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,RECIFE,PE,BRA,SANTO ANTONIO,CARPINA,PE,M,2005,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
367139,2023,1,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,RECIFE,PE,BRA,CENTRO,FEIRA NOVA,PE,M,2005,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
320926,2023,1,TRANSFERENCIA INTERNA,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,RECIFE,PE,BRA,PIEDADE,JABOATÃO DOS GUARARAPES,PE,F,2000,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
372058,2023,1,TRANSFERENCIA INTERNA,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,RECIFE,PE,BRA,PIEDADE,JABOATÃO DOS GUARARAPES,PE,F,2000,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
365895,2023,2,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,RECIFE,PE,BRA,JARDIM JORDAO,JABOATÃO DOS GUARARAPES,PE,F,2004,S,L5,ENSINO MEDIO,ENSINO SUPERIOR,N
367361,2023,1,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,RECIFE,PE,BRA,PIEDADE,JABOATÃO DOS GUARARAPES,PE,F,2005,N,A0,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,N
370062,2023,2,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,RECIFE,PE,BRA,PIEDADE,JABOATÃO DOS GUARARAPES,PE,F,2005,S,L5,ENSINO SUPERIOR,ENSINO SUPERIOR,N
369979,2023,2,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,RECIFE,PE,BRA,CANDEIAS,JABOATÃO DOS GUARARAPES,PE,M,2004,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
368749,2023,1,SISU,REITOR JOAQUIM AMAZONAS,21,ENGENHARIA DA COMPUTAÇÃO,RECIFE,PE,BRA,MARCOS FREIRE,JABOATÃO DOS GUARARAPES,PE,M,2005,S,L3,ENSINO MEDIO,ENSINO MEDIO,N
